Pressure [Pa],Velocity [m/s]
130855.111,0
131531.198,0
131391.137,0
131452.041,0
131461.77,0
131321.709,0
131321.709,0
131375.895,0
131235.834,0
130561.269,0
130427.421,0
130835.567,0
130725.627,0
130380.325,0
130367.61,0
130619.931,0
130571.233,0
131341.354,0
131222.133,0
131313.735,0
131199.908,0
131107.606,0
131017.062,0
131099.669,0
131015.297,0
131068.33,0
130924.729,0
131248.453,0
131169.954,0
131273.257,0
131208.649,0
131177.757,0
131113.149,0
130819.971,0
130752.875,0
131079.338,0
131001.377,0
131083.197,0
131018.59,0
131004.565,0
130939.958,0
130178.133,0
130186.53,0
130178.947,0
130186.128,0
130192.926,0
130198.147,0
130195.401,0
130198.298,0
130181.449,0
130188.036,0
130181.113,0
130187.787,0
130192.519,0
130199.355,0
130193.254,0
130200.134,0
130202.733,0
130206.325,0
130203.13,0
130207.374,0
130210.171,0
130213.826,0
130210.658,0
130213.514,0
130203.388,0
130206.148,0
130205.739,0
130209.681,0
130211.385,0
130212.901,0
130211.017,0
130212.654,0
130182.677,0
130191.093,0
130179.272,0
130188.598,0
130196.813,0
130201.265,0
130195.589,0
130200.562,0
130176.08,0
130180.912,0
130174.989,0
130232.166,0
130238.823,0
130181.646,0
130195.841,0
130199.207,0
130191.459,0
130248.635,0
130257.084,0
130199.907,0
130205.048,0
130207.544,0
130204.931,0
130207.43,0
130209.765,0
130211.945,0
130208.705,0
130210.839,0
130205.56,0
130208.277,0
130205.907,0
130263.084,0
130267.873,0
130210.696,0
130209.964,0
130212.061,0
130213.773,0
130270.95,0
130272.737,0
130215.56,0
130956.333,0
130931.12,0
130957.672,0
130934.691,0
130917.977,0
130907.44,0
130919.718,0
130908.008,0
130954.713,0
130930.316,0
130956.625,0
130924.914,0
130917.152,0
130908.374,0
130910.059,0
130903.78,0
130903.594,0
130903.972,0
130903.107,0
130903.576,0
130905.129,0
130907.812,0
130905.718,0
130907.936,0
130904.713,0
130905.697,0
130903.204,0
130905.695,0
130907.846,0
130909.554,0
130908.206,0
130910.663,0
130365.248,0
130376.264,0
130547.294,0
130539.403,0
130382.309,0
130386.944,0
130538.232,0
130539.046,0
130957.049,0
130926.44,0
130957.136,0
130924.72,0
130913.247,0
130905.664,0
130909.666,0
130902.37,0
130714.824,0
130696.797,0
130954.337,0
130926.816,0
130956.281,0
130891.673,0
130927.708,0
130863.1,0
130689.039,0
130688.558,0
130908.646,0
130903.521,0
130913.386,0
130848.778,0
130908.426,0
130843.819,0
130392.411,0
130397.346,0
130542.832,0
130546.447,0
130401.673,0
130402.021,0
130549.881,0
130552.021,0
130906.7,0
130907.202,0
130902.598,0
130904.603,0
130908.112,0
130909.541,0
130907.646,0
130910.676,0
130690.317,0
130693.649,0
130902.896,0
130904.715,0
130908.104,0
130843.496,0
130909.862,0
130845.254,0
130697.314,0
130700.885,0
130907.858,0
130910.971,0
130912.759,0
130848.151,0
130916.027,0
130851.419,0
129541.777,0
129569.814,0
129552.148,0
129580.185,0
129673.438,0
129685.859,0
129535.23,0
129518.773,0
129544.064,0
129522.383,0
129589.053,0
129561.016,0
129595.762,0
129567.726,0
129700.725,0
129715.695,0
129551.744,0
129527.414,0
129557.508,0
129529.204,0
129571.261,0
129599.298,0
129572.208,0
129600.245,0
129728.48,0
129737.107,0
129561.892,0
129537.523,0
129563.654,0
129543.581,0
129570.06,0
129598.097,0
129573.911,0
129601.948,0
129736.383,0
129735.121,0
129563.987,0
129547.87,0
129566.777,0
129546.657,0
129561.923,0
129589.96,0
129559.53,0
129587.567,0
129723,0
129715.345,0
129560.02,0
129543.476,0
129558.977,0
129540.731,0
129554.322,0
129582.359,0
129552.846,0
129580.883,0
129699.43,0
129687.859,0
129551.272,0
129532.028,0
129545.147,0
129525.69,0
129547.455,0
129575.491,0
129539.022,0
129567.059,0
129679.476,0
129674.846,0
129538.958,0
129520.612,0
129533.916,0
129516.753,0
129538.037,0
129566.074,0
129541.581,0
129569.618,0
129569.618,0
129667.037,0
129666.984,0
129666.984,0
129531.219,0
129514.568,0
129559.737,0
129531.7,0
129513.484,0
129541.521,0
129656.069,0
129641.509,0
130235.576,0
130292.753,0
130295.548,0
130238.371,0
130239.227,0
130296.404,0
130296.952,0
130239.776,0
130240.122,0
130297.299,0
130298.252,0
130241.075,0
130242.909,0
130300.086,0
130302.006,0
130244.829,0
130217.019,0
130220.301,0
130217.379,0
130220.409,0
130223.195,0
130225.813,0
130222.945,0
130225.084,0
130215.806,0
130217.723,0
130216.565,0
130218.385,0
130220.98,0
130223.172,0
130220.319,0
130222.243,0
130228.231,0
130230.517,0
130227.026,0
130228.941,0
130232.997,0
130235.559,0
130230.959,0
130233.188,0
130224.819,0
130226.715,0
130224.022,0
130225.437,0
130228.782,0
130230.946,0
130227.225,0
130229.355,0
130417.302,0
130419.638,0
130559.919,0
130563.524,0
130421.457,0
130423.094,0
130566.312,0
130569.388,0
130712.68,0
130715.976,0
130924.179,0
130859.572,0
130928.15,0
130863.543,0
130719.64,0
130722.339,0
130934.332,0
130869.724,0
130939.007,0
130874.399,0
130424.488,0
130426.36,0
130571.301,0
130573.756,0
130429.124,0
130432.547,0
130575.796,0
130577.932,0
130723.438,0
130725.148,0
130936.191,0
130871.584,0
130934.4,0
130869.792,0
130727.827,0
130727.191,0
130930.561,0
130865.954,0
130927.775,0
130863.168,0
130919.616,0
130923.012,0
130915.244,0
130918.262,0
130926.622,0
130929.293,0
130921.062,0
130923.795,0
130913.798,0
130916.4,0
130911.707,0
130914.606,0
130918.618,0
130921.944,0
130917.233,0
130919.486,0
130929.587,0
130929.62,0
130924.602,0
130925.806,0
130929.316,0
130929.002,0
130927.428,0
130928.249,0
130923.348,0
130924.699,0
130921.539,0
130923.145,0
130926.681,0
130928.399,0
130925.203,0
130927.26,0
130302.973,0
130245.797,0
130303.668,0
130246.491,0
130249.214,0
130306.39,0
130313.763,0
130256.586,0
129827.714,0
129837.228,0
129982.098,0
129992.257,0
129845.151,0
129852.358,0
129999.97,0
130004.528,0
130137.44,0
130156.459,0
130247.838,0
130229.561,0
130281.358,0
130263.081,0
130254.82,0
130238.924,0
130274.237,0
130253.923,0
130160.817,0
130152.611,0
130286.408,0
130268.132,0
130274.19,0
130331.367,0
130338.641,0
130281.464,0
130263.187,0
130281.464,0
130269.196,0
130242.633,0
130284.673,0
130341.849,0
130251.086,0
130308.263,0
130237.957,0
130240.76,0
130235.62,0
130238.454,0
130245.533,0
130254.293,0
130242.982,0
130250.644,0
130233.507,0
130236.62,0
130232.125,0
130235.891,0
130240.421,0
130246.468,0
130237.341,0
130240.427,0
129861.398,0
129860.266,0
130017.591,0
130017.145,0
129859.201,0
129862.438,0
130010.227,0
130004.359,0
130151.021,0
130149.342,0
130268.036,0
130277.752,0
130259.476,0
130262.103,0
130269.814,0
130251.538,0
130136.744,0
130135.94,0
130254.86,0
130261.447,0
130243.17,0
130248.138,0
130252.589,0
130234.312,0
130433.48,0
130432.035,0
130579.862,0
130579.748,0
130432.29,0
130437.877,0
130579.659,0
130581.96,0
130725.874,0
130726.909,0
130928.261,0
130863.653,0
130930.477,0
130865.869,0
130727.972,0
130730.367,0
130932.725,0
130868.117,0
130935.792,0
130871.184,0
130451.712,0
130457.252,0
130588.009,0
130594.986,0
130451.894,0
130437.387,0
130595.38,0
130590.556,0
130733.937,0
130737.39,0
130939.714,0
130875.107,0
130942.975,0
130878.368,0
130742.456,0
130745.436,0
130946.048,0
130881.44,0
130956.86,0
130892.252,0
130929.771,0
130931.798,0
130929.314,0
130931.607,0
130934.069,0
130936.428,0
130933.931,0
130935.933,0
130929.682,0
130931.269,0
130928.987,0
130930.227,0
130933.148,0
130934.581,0
130932.043,0
130933.301,0
130938.971,0
130940.71,0
130937.472,0
130938.289,0
130942.977,0
130946.961,0
130940.964,0
130941.072,0
130935.194,0
130935.609,0
130933.938,0
130934.544,0
130936.964,0
130938.02,0
130935.103,0
130936.492,0
130216.159,0
130218.865,0
130216.339,0
130218.092,0
130221.39,0
130224.023,0
130219.192,0
130220.632,0
130214.557,0
130217.61,0
130214.385,0
130216.513,0
130219.013,0
130220.783,0
130218.076,0
130219.58,0
130225.402,0
130226.605,0
130222.109,0
130224.51,0
130228.062,0
130229.655,0
130227.038,0
130228.98,0
130221.933,0
130223.682,0
130221.027,0
130223.033,0
130225.567,0
130227.171,0
130224.766,0
130226.541,0
130214.338,0
130216.433,0
130213.365,0
130215.828,0
130218.101,0
130219.319,0
130217.729,0
130219.025,0
130214.37,0
130216.703,0
130217.368,0
130274.545,0
130277.048,0
130219.871,0
130218.798,0
130220.55,0
130222.706,0
130279.883,0
130282.62,0
130225.443,0
130220.558,0
130222.293,0
130220.094,0
130221.725,0
130223.964,0
130225.716,0
130223.58,0
130225.507,0
130222.042,0
130223.666,0
130227.896,0
130285.072,0
130287.302,0
130230.125,0
130225.446,0
130227.225,0
130232.193,0
130289.37,0
130291.222,0
130234.045,0
130910.391,0
130913.468,0
130910.202,0
130912.766,0
130916.166,0
130918.449,0
130915.155,0
130917.258,0
130910.817,0
130912.563,0
130912.794,0
130914.641,0
130914.355,0
130916.46,0
130916.101,0
130917.29,0
130920.447,0
130921.989,0
130919.271,0
130920.848,0
130923.51,0
130925.39,0
130922.356,0
130923.93,0
130918.489,0
130920.158,0
130918.444,0
130919.803,0
130921.835,0
130923.362,0
130921.398,0
130923.036,0
130403.347,0
130406.154,0
130554.247,0
130557.145,0
130409.258,0
130412.175,0
130560.815,0
130563.916,0
130911.544,0
130913.786,0
130913.482,0
130916.051,0
130915.863,0
130917.77,0
130918.188,0
130919.933,0
130704.708,0
130708.855,0
130914.481,0
130918.47,0
130920.04,0
130855.433,0
130925.497,0
130860.89,0
130713.048,0
130716.186,0
130922.321,0
130924.976,0
130932.259,0
130867.651,0
130934.781,0
130870.174,0
130414.763,0
130416.966,0
130566.295,0
130567.713,0
130418.978,0
130420.915,0
130568.992,0
130570.752,0
130919.406,0
130920.778,0
130921.424,0
130922.678,0
130921.99,0
130923.139,0
130923.844,0
130925.018,0
130718.283,0
130719.346,0
130926.835,0
130927.511,0
130936.363,0
130871.756,0
130934.152,0
130869.544,0
130720.309,0
130722.156,0
130927.898,0
130928.594,0
130932.957,0
130868.35,0
130933.241,0
130868.634,0
130231.175,0
130232.561,0
130229.929,0
130230.964,0
130234.823,0
130237.948,0
130231.902,0
130232.971,0
130228.69,0
130230.012,0
130228.054,0
130228.975,0
130230.918,0
130230.946,0
130229.36,0
130229.655,0
129844.51,0
129842.405,0
129981.44,0
129982.647,0
129825.789,0
129822.615,0
129979.815,0
129972.693,0
130119.53,0
130117.111,0
130240.465,0
130242.373,0
130224.096,0
130234.834,0
130235.708,0
130217.431,0
130111.122,0
130110.486,0
130230.83,0
130228.864,0
130210.588,0
130229.928,0
130227.868,0
130209.591,0
130227.236,0
130228.381,0
130227.044,0
130228.011,0
130229.01,0
130229.186,0
130228.454,0
130228.355,0
130228.779,0
130229.782,0
130235.499,0
130292.676,0
130293.505,0
130236.328,0
130229.884,0
130228.858,0
130236.127,0
130293.304,0
130291.278,0
130234.101,0
129814.989,0
129812.986,0
129958.252,0
129959.029,0
129805.444,0
129802.438,0
129802.438,0
129944.841,0
129943.518,0
129943.518,0
129864.963,0
130108.211,0
130103.668,0
130228.987,0
130228.544,0
130210.267,0
130228.199,0
130228.109,0
130209.832,0
130091.954,0
130090.372,0
130090.372,0
130225.597,0
130217.83,0
130199.553,0
130228.923,0
130286.1,0
130267.445,0
130216.928,0
130198.651,0
130167.151,0
130927.148,0
130928.844,0
130925.723,0
130927.418,0
130930.324,0
130931.287,0
130928.829,0
130929.776,0
130924.803,0
130926.218,0
130924.802,0
130926.374,0
130927.235,0
130927.667,0
130927.413,0
130927.959,0
130932.039,0
130932.281,0
130930.459,0
130931.067,0
130932.664,0
130935.92,0
130932.584,0
130937.624,0
130928.046,0
130929.374,0
130928.865,0
130931.402,0
130933.351,0
130939.937,0
130936.166,0
130940.985,0
130422.438,0
130423.371,0
130572.297,0
130573.392,0
130423.71,0
130422.712,0
130574.311,0
130575.733,0
130924.085,0
130924.845,0
130926.174,0
130927.206,0
130925.307,0
130925.279,0
130928.249,0
130929.502,0
130724.883,0
130726.013,0
130929.387,0
130930.394,0
130869.245,0
130933.852,0
130934.919,0
130870.311,0
130727.424,0
130729.615,0
130931.821,0
130933.889,0
130936.838,0
130872.23,0
130940.193,0
130875.586,0
130419.83,0
130416.055,0
130578.513,0
130580.307,0
130492.283,0
130924.45,0
130924.751,0
130931.843,0
130937.291,0
130933.352,0
130938.089,0
130942.693,0
130942.593,0
130735.644,0
130743.273,0
130936.846,0
130940.41,0
130945.51,0
130880.903,0
130950.266,0
130885.659,0
130737.408,0
130734.977,0
130944.14,0
130946.372,0
130950.974,0
130886.366,0
130953.913,0
130889.306,0
128779.685,0
128779.319,0
129232.149,0
129231.046,0
129478.672,0
129431.238,0
129473.477,0
129426.043,0
129487.855,0
129480.977,0
129472.853,0
129425.418,0
129470.966,0
129423.532,0
129475.859,0
129472.014,0
129230.204,0
129229.752,0
129470.341,0
129422.907,0
129469.255,0
129421.821,0
129469.519,0
129469.125,0
129468.307,0
129420.873,0
129469.449,0
129422.015,0
129470.508,0
129474.517,0
129496.326,0
129483.704,0
129501.832,0
129486.105,0
129475.356,0
129467.64,0
129472.371,0
129464.393,0
129504.349,0
129489.314,0
129506.341,0
129493.597,0
129477.373,0
129463.141,0
129480.817,0
129461.184,0
129465.411,0
129465.447,0
129461.945,0
129462.267,0
129468.016,0
129473.102,0
129466.3,0
129472.417,0
129458.133,0
129459.811,0
129455.072,0
129456.669,0
129465.771,0
129473.978,0
129466.185,0
129477.285,0
128779.549,0
128780.668,0
129228.987,0
129230.776,0
129467.981,0
129420.547,0
129466.986,0
129419.552,0
129479.077,0
129483.258,0
129464.604,0
129417.169,0
129467.735,0
129428.754,0
129495.772,0
129486.634,0
129491.328,0
129519.365,0
129615.112,0
129615.112,0
129620.872,0
129233.057,0
129233.94,0
129534.637,0
129535.628,0
129478.382,0
129483.923,0
129478.986,0
129485.483,0
129487.948,0
129492.599,0
129520.636,0
129489.27,0
129494.959,0
129522.995,0
129621.371,0
129624.247,0
129480.192,0
129487.939,0
129488.275,0
129498.695,0
129496.083,0
129502.694,0
129530.731,0
129510.46,0
129520.207,0
129548.243,0
129628.583,0
129643.41,0
130176.703,0
130175.847,0
130173.721,0
130171.803,0
130176.067,0
130176.335,0
130176.423,0
130176.756,0
130175.76,0
130171.426,0
130189.479,0
130177.386,0
130192.615,0
130181.63,0
130172.573,0
130168.347,0
130172.071,0
130166.317,0
130167.827,0
130168.291,0
130165.858,0
130164.673,0
130163.175,0
130161.931,0
130165.592,0
130168.777,0
130162.583,0
130167.68,0
130195.75,0
130183.564,0
130200.817,0
130185.728,0
130171.892,0
130164.201,0
130171.718,0
130162.046,0
130206.026,0
130187.512,0
130210.861,0
130188.32,0
130171.028,0
130159.346,0
130168.757,0
130154.27,0
130160.583,0
130160.712,0
130157.373,0
130156.274,0
130162.661,0
130168.848,0
130162.155,0
130168.741,0
130154.57,0
130154.405,0
130148.942,0
130149.108,0
130159.074,0
130167.382,0
130158.141,0
130170.114,0
129763.141,0
129763.141,0
129768.016,0
129914.691,0
129914.691,0
129918.058,0
130172.705,0
130180.171,0
130174.081,0
130177.774,0
130175.468,0
130180.365,0
130067.957,0
130067.957,0
130069.507,0
130179.457,0
130179.881,0
130161.605,0
130161.605,0
130181.566,0
130181.562,0
130163.286,0
129835.462,0
129836.863,0
130174.563,0
130175.64,0
130080.307,0
130174.037,0
130175.123,0
130081.393,0
129771.455,0
129772.853,0
129919.596,0
129918.64,0
129771.663,0
129781.898,0
129919.18,0
129922.906,0
130175.356,0
130179.946,0
130175.376,0
130180.333,0
130069.687,0
130070.686,0
130181.746,0
130182.472,0
130164.196,0
130181.033,0
130182.47,0
130164.193,0
130174.28,0
130179.077,0
130176.334,0
130178.962,0
130070.821,0
130072.017,0
130180.052,0
130182.954,0
130164.678,0
130180.399,0
130184.746,0
130166.469,0
128781.091,0
128781.312,0
129385.073,0
129385.218,0
128781.284,0
128781.265,0
129385.294,0
129385.212,0
130176.489,0
130176.562,0
130176.733,0
130176.712,0
130176.625,0
130176.624,0
130176.716,0
130176.663,0
129837.882,0
129838.116,0
130176.156,0
130176.394,0
130176.187,0
130082.457,0
130176.573,0
130082.843,0
129838.194,0
129838.262,0
130176.572,0
130176.685,0
130176.611,0
130082.881,0
130176.657,0
130082.927,0
129838.315,0
129838.312,0
130176.7,0
130176.706,0
130176.689,0
130082.958,0
130176.69,0
130082.96,0
129838.287,0
129838.187,0
130176.687,0
130176.627,0
130176.649,0
130082.919,0
130176.585,0
130082.855,0
129509.004,0
129495.93,0
129510.395,0
129496.601,0
129481.738,0
129459.606,0
129481.74,0
129459.288,0
129513.274,0
129496.491,0
129517.226,0
129498.3,0
129482.503,0
129460.848,0
129485.712,0
129464.423,0
129448.816,0
129452.087,0
129445.866,0
129449.962,0
129466.352,0
129486.421,0
129470.126,0
129499.634,0
129447.547,0
129452.456,0
129453.591,0
129462.069,0
129478.075,0
129515.04,0
129490.163,0
129529.71,0
129522.385,0
129501.726,0
129526.598,0
129509.822,0
129490.699,0
129467.831,0
129488.491,0
129473.417,0
129526.682,0
